log.prior	log.likelihood	log.likelihood.test.set
-1.774373295520035026e+04 -1.013679487376799443e+04 -1.120626262660400243e+03
-1.773413084400821026e+04 -1.012672915024054782e+04 -1.112730765009846891e+03
-1.772591393453632554e+04 -1.012597814709100203e+04 -1.121058690098509942e+03
-1.771660800471812763e+04 -1.012773342837987366e+04 -1.115283377697716332e+03
-1.770711174861135805e+04 -1.013312567637729444e+04 -1.115886968738056567e+03
-1.774160774215535639e+04 -1.012747506209063977e+04 -1.110376043206021222e+03
-1.771587290934865814e+04 -1.013630966096409065e+04 -1.114499394313785615e+03
-1.771781695336920166e+04 -1.012957085474784981e+04 -1.116504234919070768e+03
-1.771955494818088118e+04 -1.013503751363104311e+04 -1.119753596884813760e+03
-1.771045465593955669e+04 -1.013021028744098658e+04 -1.116221649825563418e+03
-1.769758847221616452e+04 -1.014603241172876005e+04 -1.116915289169832249e+03
-1.773306517740491108e+04 -1.014313561398879756e+04 -1.111051550538119955e+03
-1.772334046145266620e+04 -1.014239213164464672e+04 -1.105223921599786991e+03
-1.773249267751119623e+04 -1.015264392844325266e+04 -1.129240201953083215e+03
-1.774363927581039025e+04 -1.015481869573097356e+04 -1.112562189255485919e+03
-1.774845242047064676e+04 -1.014761464349159178e+04 -1.113403876282564852e+03
-1.774492643103057708e+04 -1.014644593302866269e+04 -1.108659838940307054e+03
-1.778253684405355307e+04 -1.014102406352393336e+04 -1.103797978094652535e+03
-1.777247764667768934e+04 -1.013921848473153477e+04 -1.108822634165682302e+03
-1.777584158743942680e+04 -1.013677300939624911e+04 -1.108970592499782470e+03
-1.778142074800223418e+04 -1.014303919096647587e+04 -1.100887550377850857e+03
-1.773042294936890539e+04 -1.015451453052004945e+04 -1.112580518211225353e+03
-1.772475768890588733e+04 -1.015148240472784164e+04 -1.119289811964930323e+03
-1.771942847730633730e+04 -1.015262865965762467e+04 -1.117428628242447758e+03
-1.773435603305456243e+04 -1.014827299175423650e+04 -1.112110215646717734e+03
-1.770663293110442100e+04 -1.015445912345007673e+04 -1.118455324668600952e+03
-1.770221966665954824e+04 -1.015251032692341323e+04 -1.118987075633137010e+03
-1.770935034845739574e+04 -1.015044161243108465e+04 -1.107987606791121834e+03
-1.771266439040553087e+04 -1.014367604731966821e+04 -1.107326547882179966e+03
-1.772937823082509567e+04 -1.014901297747156605e+04 -1.113306859923498450e+03
-1.771547592835132309e+04 -1.014356010240308751e+04 -1.119080627931669369e+03
-1.771880546913980652e+04 -1.013405111820616003e+04 -1.118142688226879727e+03
-1.773927346509921699e+04 -1.014625790869476077e+04 -1.113506036788482561e+03
-1.776391495386780662e+04 -1.014791700164750364e+04 -1.113681537691499216e+03
-1.777349942252397159e+04 -1.014148112961295919e+04 -1.111632252465533838e+03
-1.779096431716570078e+04 -1.013504410540342360e+04 -1.109091191139451439e+03
-1.779836483578170009e+04 -1.013309037532936418e+04 -1.109546316452377141e+03
-1.778338407159618873e+04 -1.014103866230453423e+04 -1.120047320735665380e+03
-1.776205734671683967e+04 -1.014812232725936701e+04 -1.110108843178012648e+03
-1.774372070970001005e+04 -1.014717286633470940e+04 -1.114008240804603247e+03
-1.773283227803312548e+04 -1.013726289819635167e+04 -1.111270360001976769e+03
-1.774788246774386425e+04 -1.014291578823384043e+04 -1.115844874896503825e+03
-1.771745687726598044e+04 -1.014153394162587938e+04 -1.112329486014719350e+03
-1.770334506181441611e+04 -1.014256459547981285e+04 -1.111046993796653624e+03
-1.768714854924858082e+04 -1.013547739270659440e+04 -1.116881629728484768e+03
-1.773724846840845203e+04 -1.012548559117237528e+04 -1.119430706828696657e+03
-1.774966576493539469e+04 -1.012409616990145150e+04 -1.122372644479471091e+03
-1.772718223856730401e+04 -1.013458046334741448e+04 -1.127615593203109711e+03
-1.774129163617375525e+04 -1.013647253061758965e+04 -1.133587575735965402e+03
-1.776545075327399536e+04 -1.013200111132252096e+04 -1.127140031304094464e+03
-1.775063296850488405e+04 -1.014500435649777137e+04 -1.131548381901077846e+03
-1.775454141997617262e+04 -1.014491169101061132e+04 -1.126760544903754635e+03
-1.774400546741006110e+04 -1.014412451047369177e+04 -1.119535148561730239e+03
-1.777365897584165577e+04 -1.012814875791702798e+04 -1.120599740217333874e+03
-1.777027071377379616e+04 -1.013798538470389758e+04 -1.121374637114963662e+03
-1.777510980389981341e+04 -1.013504075293579808e+04 -1.123808715280434626e+03
-1.776092504018760883e+04 -1.013719836084104463e+04 -1.123058689546403457e+03
-1.774572523147456741e+04 -1.014944890166374898e+04 -1.122680686840026283e+03
-1.774001443295133140e+04 -1.014068394763652759e+04 -1.118570544826637160e+03
-1.773230648302025656e+04 -1.014608750292242803e+04 -1.120341639852488697e+03
-1.774810738613591457e+04 -1.015312145387201599e+04 -1.125480902697845977e+03
-1.776060908033345186e+04 -1.015418154727870933e+04 -1.110267098714907206e+03
-1.776626322087329027e+04 -1.015156518706361749e+04 -1.109213018611166262e+03
-1.777786172976262969e+04 -1.013864075539372061e+04 -1.113642778254172299e+03
-1.779326811912318590e+04 -1.013835479912688061e+04 -1.108019768440258304e+03
-1.774579432487290978e+04 -1.014144116816618225e+04 -1.108817183063255015e+03
-1.773223132929264102e+04 -1.014801645826549611e+04 -1.104799997563819488e+03
-1.772474559027115174e+04 -1.015106702083100208e+04 -1.109995896293279202e+03
-1.773979143401474357e+04 -1.014529517445186866e+04 -1.109905202517727048e+03
-1.773492168752595899e+04 -1.015929137689491654e+04 -1.107183665008484695e+03
-1.772431947007629060e+04 -1.016504238272279690e+04 -1.108946796692073804e+03
-1.775211150529962470e+04 -1.015569386020675120e+04 -1.110391955523665274e+03
-1.775265181920614486e+04 -1.015210871403241072e+04 -1.109050860486198417e+03
-1.773391540491930573e+04 -1.015116358227138335e+04 -1.112803946763416661e+03
-1.771870961482204439e+04 -1.016737242278629492e+04 -1.118824937715130091e+03
-1.770467882580168953e+04 -1.016038908669996272e+04 -1.121321461072050624e+03
-1.771534729232239624e+04 -1.016720054926557714e+04 -1.120426435486155242e+03
-1.769456882165190837e+04 -1.017373398363911838e+04 -1.124706363961220177e+03
-1.768557223300415717e+04 -1.016614590600698284e+04 -1.111913241974809353e+03
-1.769090389639691421e+04 -1.016060705233687258e+04 -1.121659000159374045e+03
-1.771277583875034543e+04 -1.016150913903408582e+04 -1.128551139277930815e+03
-1.773906458088569343e+04 -1.015880475675191337e+04 -1.126336500497548059e+03
-1.772531625923144384e+04 -1.015665671079268577e+04 -1.122348325924663186e+03
-1.777261068426983184e+04 -1.016111663638755635e+04 -1.124962165324754551e+03
-1.779172766309192957e+04 -1.016721460659630611e+04 -1.130695187794955473e+03
-1.780105539731680983e+04 -1.016335377438034629e+04 -1.124794351382485274e+03
-1.781257336921027672e+04 -1.016529480536620395e+04 -1.126587175509415829e+03
-1.782594671370471769e+04 -1.016305065217284937e+04 -1.123739055427853600e+03
-1.779885607498305035e+04 -1.016445025215790156e+04 -1.123749906162471689e+03
-1.778960735249028949e+04 -1.016942650268590114e+04 -1.125472695733194541e+03
-1.782013437648125546e+04 -1.015928870777161501e+04 -1.126701603497149335e+03
-1.782145339030846662e+04 -1.016458546803097306e+04 -1.124112142217869405e+03
-1.786735116196283707e+04 -1.016459741872716222e+04 -1.122047636041532769e+03
-1.784936264342465074e+04 -1.016402774877140109e+04 -1.130372402002716626e+03
-1.784080342528386973e+04 -1.016140293235032732e+04 -1.127179295208811254e+03
-1.785436741803261611e+04 -1.016265179813430768e+04 -1.125976404746524167e+03
-1.782746613524450368e+04 -1.016729451706508917e+04 -1.124753956860903600e+03
-1.781318138258249019e+04 -1.016158004730112589e+04 -1.131219665182738026e+03
-1.783938894554844592e+04 -1.015675927293266068e+04 -1.126337511192727561e+03
-1.780565282072891932e+04 -1.015538964833507271e+04 -1.125726988040303240e+03
-1.781250030792969847e+04 -1.015520059528600905e+04 -1.120898365160227513e+03
-1.778997167619006723e+04 -1.015979684735895353e+04 -1.110143123927799934e+03
-1.779104880635316658e+04 -1.016259333288064045e+04 -1.114292572387012115e+03
-1.774919671051310434e+04 -1.015998263443336873e+04 -1.113248943727231108e+03
-1.773767278072752742e+04 -1.015594089609769799e+04 -1.112179838694203227e+03
-1.772060005171778175e+04 -1.015812523206398873e+04 -1.116971966909301045e+03
-1.771515103713336430e+04 -1.014814944927223769e+04 -1.113670420459863180e+03
-1.769918148676520650e+04 -1.014552619559481172e+04 -1.114748060969364360e+03
-1.768985092661541421e+04 -1.015249039161876135e+04 -1.117804229208686138e+03
-1.769380419475327653e+04 -1.015589423848025035e+04 -1.117291971431252477e+03
-1.770349122389264812e+04 -1.014845267469700411e+04 -1.110162110410693913e+03
-1.769333411598191378e+04 -1.015536674474698702e+04 -1.110990197762428579e+03
-1.770194315502851896e+04 -1.014355979772048158e+04 -1.112107036223081650e+03
-1.769905623514474064e+04 -1.013781922626406231e+04 -1.113855816236833107e+03
-1.770404346751815319e+04 -1.014383800555782000e+04 -1.112464764902965271e+03
-1.771311392295909536e+04 -1.014767588655008149e+04 -1.121641759841805197e+03
-1.770405553853755191e+04 -1.014950581774139027e+04 -1.125257076765405600e+03
-1.771338146444722588e+04 -1.014383492810264215e+04 -1.125874013135619862e+03
-1.769448923394451049e+04 -1.015081204315255127e+04 -1.120585056888503459e+03
-1.771215930671759634e+04 -1.014842587640433703e+04 -1.123281723857397083e+03
-1.771904450124712093e+04 -1.014365916143329741e+04 -1.120402501605699854e+03
-1.774670642898003643e+04 -1.014051031589694685e+04 -1.120045786114763359e+03
-1.773434290799654627e+04 -1.014331827633632201e+04 -1.119206915181239310e+03
-1.775465416540862498e+04 -1.015375992117395072e+04 -1.113716184004004845e+03
-1.775989280479801528e+04 -1.014083259704026932e+04 -1.110806651245761714e+03
-1.774554360183424433e+04 -1.014384622891962863e+04 -1.111193631528578408e+03
-1.773781748920124664e+04 -1.013794568023187094e+04 -1.113290333138735605e+03
-1.775031218139213161e+04 -1.014583376254496034e+04 -1.112906671523454406e+03
-1.780587768819939083e+04 -1.014038090573791305e+04 -1.123254912884718124e+03
-1.780550011759668996e+04 -1.014715520732335608e+04 -1.126176119349705459e+03
-1.778897927166290901e+04 -1.014488677612429092e+04 -1.110632789713851253e+03
-1.781598269296495346e+04 -1.013908325613583111e+04 -1.115451492880116348e+03
-1.785635931526706190e+04 -1.013337787970169666e+04 -1.117444841312069002e+03
-1.785599968140408600e+04 -1.013966743431743816e+04 -1.116106857959015088e+03
-1.785367153034000876e+04 -1.013558776641109580e+04 -1.113008874688732703e+03
-1.784304419946606504e+04 -1.014999455265367760e+04 -1.114883384426719203e+03
-1.786270547822729350e+04 -1.014417721767694820e+04 -1.111306908919881153e+03
-1.790881366254879686e+04 -1.013773446071447688e+04 -1.117059040502376774e+03
-1.790281686970203737e+04 -1.013558536234188432e+04 -1.117249575423683382e+03
-1.792910036745766411e+04 -1.013066738185891700e+04 -1.125951507529120136e+03
-1.788507343917404432e+04 -1.013604090679957335e+04 -1.116309120243120105e+03
-1.789002775434244904e+04 -1.013799505498298277e+04 -1.120217231353316492e+03
-1.786853518613664710e+04 -1.013602107338917267e+04 -1.106229422741532744e+03
-1.783680458173964871e+04 -1.014041723997268491e+04 -1.108929601239130989e+03
-1.782054368284935117e+04 -1.014322195623652260e+04 -1.111166738500433439e+03
-1.779409502474146575e+04 -1.013919028990768857e+04 -1.110869493427181169e+03
-1.778098913561670997e+04 -1.015381744874440847e+04 -1.115122141264846050e+03
-1.776982432064694876e+04 -1.016088863721656526e+04 -1.119592080722314222e+03
-1.778368359269361827e+04 -1.014700071750629650e+04 -1.104246096382352334e+03
-1.779318601411763666e+04 -1.014566756236834590e+04 -1.101227751936446566e+03
-1.778606075925034384e+04 -1.014862020494163335e+04 -1.111400883756477015e+03
-1.779579965075123982e+04 -1.015986333874235061e+04 -1.109661584870468687e+03
-1.782286726835665468e+04 -1.014977345318346124e+04 -1.113309602505091334e+03
-1.780785030909424677e+04 -1.013014159181131981e+04 -1.108541316495421142e+03
-1.780823786985007973e+04 -1.014719713216204218e+04 -1.114976295363219378e+03
-1.777998073711945472e+04 -1.015840074468114835e+04 -1.117430451220217037e+03
-1.782231478694120233e+04 -1.014616293688000042e+04 -1.122121070926924858e+03
-1.785781101349223900e+04 -1.014578603071096768e+04 -1.111882297072141228e+03
-1.790036327715647349e+04 -1.014379589812815539e+04 -1.118008013240300443e+03
-1.786955217816161166e+04 -1.014066119151661769e+04 -1.109642200060131017e+03
-1.784233417819839815e+04 -1.015510759315341238e+04 -1.116025255068524530e+03
-1.786728977242557812e+04 -1.014402462110041961e+04 -1.112074029565385445e+03
-1.787994072216512723e+04 -1.014253789477286409e+04 -1.111462175853901044e+03
-1.787591265358339660e+04 -1.014608970884687551e+04 -1.122675921903220114e+03
-1.786331915030276286e+04 -1.014417584863099546e+04 -1.127159078025956660e+03
-1.785144433108161684e+04 -1.014363825834655654e+04 -1.124508225378237057e+03
-1.784708554440002990e+04 -1.014372428326477166e+04 -1.111655655289394872e+03
-1.784910290705768784e+04 -1.015295803646620698e+04 -1.119000437999169208e+03
-1.787286618926985830e+04 -1.014239324384812971e+04 -1.112335159072807528e+03
-1.787367452475403479e+04 -1.014324731116049952e+04 -1.122371492285819841e+03
-1.786012415063668595e+04 -1.014316326266635951e+04 -1.125935675332541905e+03
-1.785245237795715730e+04 -1.014033565002889736e+04 -1.118943821882707653e+03
-1.787275835749510588e+04 -1.014025954658258161e+04 -1.117074860364559754e+03
-1.787571392710807777e+04 -1.014223825300708086e+04 -1.119351011300369919e+03
-1.788744169890307967e+04 -1.014822026332515998e+04 -1.116255032780433339e+03
-1.789522797331826587e+04 -1.013684873496051114e+04 -1.115032701893233934e+03
-1.787861122393721962e+04 -1.014486511319109923e+04 -1.133396845469912478e+03
-1.785833381179124262e+04 -1.015989422808296695e+04 -1.133920443093567428e+03
-1.787580992783739202e+04 -1.015032889639487803e+04 -1.118859287103488441e+03
-1.787609267210194230e+04 -1.014729658697159903e+04 -1.134123501394274172e+03
-1.789059977634640381e+04 -1.015001585893203628e+04 -1.123330977127592178e+03
-1.790270095010470686e+04 -1.014651238685274984e+04 -1.122997853627218319e+03
-1.789624522781771884e+04 -1.013514587975969334e+04 -1.111786772085057237e+03
-1.788422510254651570e+04 -1.013896663157058720e+04 -1.122298415817753266e+03
-1.788515442323452953e+04 -1.013860254221690775e+04 -1.119391960233834652e+03
-1.790017035099308850e+04 -1.014174562731229889e+04 -1.105304117302985105e+03
-1.788703543733671540e+04 -1.014191773291118989e+04 -1.111157258837998143e+03
-1.792191914358486611e+04 -1.014067239066545517e+04 -1.113337235286209761e+03
-1.792388449058844344e+04 -1.013306698593769033e+04 -1.116810528432739829e+03
-1.792073735156701878e+04 -1.013782927746973837e+04 -1.111728186289138193e+03
-1.794266286377406868e+04 -1.012880267161873780e+04 -1.113589809697744840e+03
-1.796450904375990649e+04 -1.013862304630791550e+04 -1.129169144570004846e+03
-1.798529196581619544e+04 -1.012841995714709992e+04 -1.119190076898581992e+03
-1.799073228507337990e+04 -1.013266678936084463e+04 -1.115185558410339581e+03
-1.796302529704534754e+04 -1.014079189231306555e+04 -1.116286213680800756e+03
-1.796525967018799929e+04 -1.013252862658283993e+04 -1.122218970589079163e+03
-1.793659046968384791e+04 -1.013252626449106538e+04 -1.117677430518873280e+03
-1.793502647425578471e+04 -1.012580753111089689e+04 -1.111362786125051116e+03
-1.791128613225696245e+04 -1.012387334961922352e+04 -1.105655648268089408e+03
-1.791635092452975732e+04 -1.011805977128772611e+04 -1.107452252676193439e+03
-1.790386258777313196e+04 -1.012270606037072321e+04 -1.119370253667720590e+03
-1.790956044244765144e+04 -1.011980409775449516e+04 -1.128179998062641062e+03
-1.791299317795811658e+04 -1.012612512451425209e+04 -1.115814856269897518e+03
-1.792469342453428544e+04 -1.013503094688802048e+04 -1.116786733309907959e+03
-1.794602445299807368e+04 -1.012535247147021983e+04 -1.117838489705611664e+03
-1.790785233305067595e+04 -1.013575596602524638e+04 -1.120066366111642310e+03
-1.789233642366824279e+04 -1.013766589191623279e+04 -1.113421259176284821e+03
-1.790084864161322184e+04 -1.012918668048239124e+04 -1.120406879932178072e+03
-1.789395753850773690e+04 -1.012906563123574415e+04 -1.125182403317676744e+03
-1.788909261911206340e+04 -1.013537235565810079e+04 -1.113800914769371502e+03
-1.789366530247879564e+04 -1.014413061213820765e+04 -1.112499936554431315e+03
-1.791599614437308628e+04 -1.013710531646318850e+04 -1.113380396633476266e+03
-1.792640872953266080e+04 -1.013594926239706183e+04 -1.113987853839053969e+03
-1.792290432702044563e+04 -1.013253940687386967e+04 -1.114677428143364523e+03
-1.792700318970989974e+04 -1.012613670547184665e+04 -1.117700723487457708e+03
-1.791465597438476834e+04 -1.012427955380929779e+04 -1.115109905705812707e+03
-1.789796765233850601e+04 -1.014085295925144237e+04 -1.121984215300629330e+03
-1.793395637845219608e+04 -1.012579545362076897e+04 -1.111718837111556240e+03
-1.794578255107669247e+04 -1.012238153061547382e+04 -1.110993435143968782e+03
-1.792746674358093514e+04 -1.012621902264975324e+04 -1.116919447018645315e+03
-1.789783500455360263e+04 -1.013128843927626440e+04 -1.127627589542690203e+03
-1.792713327308662338e+04 -1.013390185209100673e+04 -1.119004005437023807e+03
-1.791248298092543337e+04 -1.012795444956732536e+04 -1.113712066174182382e+03
-1.792791629179173833e+04 -1.012846910220645987e+04 -1.115141600819968517e+03
-1.793860001123400798e+04 -1.013982016813571317e+04 -1.118841690234897669e+03
-1.795529976015215288e+04 -1.013128359777791775e+04 -1.118573352493164293e+03
-1.796984097385345012e+04 -1.012518912271983936e+04 -1.108762546671946438e+03
-1.796084647471466815e+04 -1.013030957845655939e+04 -1.108294466457113231e+03
-1.797635158284811041e+04 -1.012837448482613945e+04 -1.111837480561788652e+03
-1.799393126538105207e+04 -1.012867018068907419e+04 -1.110211377910166448e+03
-1.797952692443666820e+04 -1.013566388810495118e+04 -1.107011257709156325e+03
-1.799618065574395951e+04 -1.012808388079484939e+04 -1.105287023648296326e+03
-1.797950017597667465e+04 -1.012517448701040485e+04 -1.114098220208992643e+03
-1.801560435222007072e+04 -1.013166591501249604e+04 -1.121102074096161687e+03
-1.801257295400919247e+04 -1.014298267951588787e+04 -1.117963203255513690e+03
-1.803415630245462307e+04 -1.014299706145336131e+04 -1.121077231379919795e+03
-1.805730312527343267e+04 -1.013006483333559299e+04 -1.116920346119177793e+03
-1.804870335289231662e+04 -1.013424481255589853e+04 -1.120740860073166459e+03
-1.805108916723820221e+04 -1.012909052347004399e+04 -1.122330297857232836e+03
-1.804300815444822365e+04 -1.013969126186414178e+04 -1.117156244335065821e+03
-1.801005998149474908e+04 -1.014007960841913518e+04 -1.115369048855927304e+03
-1.803017014161348925e+04 -1.012849365928870793e+04 -1.115823887500558158e+03
-1.803159928288401716e+04 -1.012835675189518224e+04 -1.124495433169246098e+03
-1.801894981284817186e+04 -1.012053237621432163e+04 -1.114434651203783233e+03
-1.800994307469960040e+04 -1.013749350270371542e+04 -1.117238378675866898e+03
-1.800028059141554695e+04 -1.013108065120334504e+04 -1.118124355094581915e+03
-1.799481894040407133e+04 -1.013454590037737580e+04 -1.114980752635245153e+03
-1.800480160945971147e+04 -1.013307921958093903e+04 -1.121231857826260693e+03
-1.804519243671542426e+04 -1.013500767199495749e+04 -1.116343598126353754e+03
-1.801656815987429218e+04 -1.015192842791884323e+04 -1.117662910635524440e+03
-1.797208790359009072e+04 -1.014472967956350476e+04 -1.110816116160624915e+03
-1.797465539812230054e+04 -1.013214631886910684e+04 -1.113433899461273541e+03
-1.797198501230851252e+04 -1.013949005704928641e+04 -1.112038440071648893e+03
-1.798865629210612315e+04 -1.014089510768438413e+04 -1.115441517193718937e+03
-1.797849653146192941e+04 -1.014637602500995490e+04 -1.120597399853853858e+03
-1.798443061835155095e+04 -1.014303925659533525e+04 -1.108696281972523593e+03
-1.797625569600816380e+04 -1.013480886038357858e+04 -1.107954138690161017e+03
-1.793355090583249694e+04 -1.013339890631433445e+04 -1.111073088769400329e+03
-1.795448520791225747e+04 -1.013637021355717661e+04 -1.122129104822191948e+03
-1.798378725513386235e+04 -1.014131270891592976e+04 -1.123403707825706533e+03
-1.797692707661953682e+04 -1.013149970748238229e+04 -1.120363905550552772e+03
-1.796464344025713945e+04 -1.014009911074950651e+04 -1.119126368819000163e+03
-1.797837021674325661e+04 -1.013130085578382568e+04 -1.110188770372317322e+03
-1.799186743464691972e+04 -1.012793924922713268e+04 -1.109882384453936993e+03
-1.800236650902926704e+04 -1.012858296182841514e+04 -1.108845507068268944e+03
-1.802086003199574770e+04 -1.014040493071798483e+04 -1.114971676517537617e+03
-1.802042643046016019e+04 -1.013436320981897552e+04 -1.112298081145695051e+03
-1.804111852930770692e+04 -1.013757999175218538e+04 -1.112544352049319059e+03
-1.805583547365473351e+04 -1.013336804072889390e+04 -1.128987884366426897e+03
-1.807151506093302305e+04 -1.013213962115017421e+04 -1.118092702058716441e+03
-1.808447178507904755e+04 -1.013766883588158089e+04 -1.115907315322202976e+03
-1.808583622888339596e+04 -1.013199072143516241e+04 -1.113800598345090748e+03
-1.805566695607980000e+04 -1.013100258105712783e+04 -1.106623072594364203e+03
-1.805153108135915681e+04 -1.013007982786932189e+04 -1.110312010891408590e+03
-1.805447578062866887e+04 -1.012960409418528252e+04 -1.114971984342777887e+03
-1.805071766708917494e+04 -1.013080151619323260e+04 -1.114380310510971412e+03
-1.808193442787525782e+04 -1.011851280799856067e+04 -1.117978828358854571e+03
-1.810086767485956807e+04 -1.012334763311228198e+04 -1.106383687059636941e+03
-1.809240143105150128e+04 -1.013075689744370902e+04 -1.105980206393381650e+03
-1.808300883141622398e+04 -1.013506262752062321e+04 -1.110760434197994982e+03
-1.807841948308407154e+04 -1.013627191724393015e+04 -1.119691452017113988e+03
-1.811066608556244319e+04 -1.013380107947013130e+04 -1.114788969958997768e+03
-1.811573791581399564e+04 -1.013646656818026713e+04 -1.130484969229242324e+03
-1.807704410982720947e+04 -1.013296023178727955e+04 -1.113013134373337380e+03
-1.806564555973652750e+04 -1.013809909694640010e+04 -1.120356702594497165e+03
-1.808311435726528362e+04 -1.013820789694503947e+04 -1.123204599934762882e+03
-1.806819929737311759e+04 -1.014900378503538741e+04 -1.117423290708081822e+03
-1.807441866111698255e+04 -1.014521571660856353e+04 -1.115659677636744163e+03
-1.804962687503601774e+04 -1.013611838162673484e+04 -1.111813094498704231e+03
-1.804987830924162699e+04 -1.013911700635567468e+04 -1.117857721688370930e+03
-1.804558952045838305e+04 -1.012988915416783129e+04 -1.112067748582299373e+03
-1.804215106590608775e+04 -1.013571293768453870e+04 -1.122935803793062860e+03
-1.804370945659777135e+04 -1.014082481443983488e+04 -1.130146968980880047e+03
-1.805958814802687630e+04 -1.013558097168756285e+04 -1.112218212858533661e+03
-1.809907364223016339e+04 -1.013644775652591670e+04 -1.119050520361864983e+03
-1.808773142521601039e+04 -1.013868917436898118e+04 -1.132833607606390160e+03
-1.810089630084291275e+04 -1.013678125681112397e+04 -1.120045716289800112e+03
-1.809559343152672227e+04 -1.014300779313855310e+04 -1.116255765151951891e+03
-1.809364373549908851e+04 -1.015337797719133596e+04 -1.129343877007473111e+03
-1.806702279998357335e+04 -1.015827418531533476e+04 -1.131582744873206138e+03
-1.806929443298681872e+04 -1.015472526255985395e+04 -1.128501265792681352e+03
-1.808822096857482757e+04 -1.014659168247033267e+04 -1.131165239247184672e+03
-1.803649378864502069e+04 -1.014569114811516374e+04 -1.135237447427299230e+03
-1.801100171688586852e+04 -1.014602740529948642e+04 -1.128807240720991103e+03
-1.803570626134576014e+04 -1.014384451402350714e+04 -1.125848797572634794e+03
-1.801408690360022229e+04 -1.014202586573655026e+04 -1.135409002785539997e+03
-1.800399807591688295e+04 -1.013978477231937359e+04 -1.117008016216115720e+03
-1.801458496908571033e+04 -1.014342724287348938e+04 -1.129266535053680400e+03
-1.802699598167901422e+04 -1.014316682647449124e+04 -1.119213038291312387e+03
-1.800520973547297035e+04 -1.013994750948825094e+04 -1.121198312730926318e+03
-1.802288610905368841e+04 -1.013804179152333381e+04 -1.119069792736027466e+03
-1.800670984087275428e+04 -1.014706750245633521e+04 -1.120205573436486702e+03
-1.799170367637231902e+04 -1.014713587948319946e+04 -1.120565348961463314e+03
-1.797240496663849990e+04 -1.014299406145057219e+04 -1.127410222897582571e+03
-1.792638461832618486e+04 -1.014826961300508447e+04 -1.118934302312189629e+03
-1.793340388192484897e+04 -1.015294458192863203e+04 -1.115409216445769744e+03
-1.793949846429261379e+04 -1.015193446798121659e+04 -1.116827872471294086e+03
-1.796733605936842650e+04 -1.013886280544829970e+04 -1.123518831385292742e+03
-1.795685326953657204e+04 -1.014559729483574665e+04 -1.118045776995938922e+03
-1.798502822915490106e+04 -1.015616503971914062e+04 -1.128895670905111729e+03
-1.793418272663685639e+04 -1.015457209503499325e+04 -1.137258556004486763e+03
-1.794584732253380935e+04 -1.015823545724862561e+04 -1.131424881800102867e+03
-1.795589205599925481e+04 -1.014783878972640377e+04 -1.127766974019430563e+03
-1.796579221374802000e+04 -1.014254006020389716e+04 -1.135218223917340310e+03
-1.795825635108238930e+04 -1.015196922944179460e+04 -1.135021710588856422e+03
-1.793081350713032589e+04 -1.014976984946971243e+04 -1.127415743373271198e+03
-1.791704999013107954e+04 -1.014574036494709435e+04 -1.125189612825706718e+03
-1.788503725465345997e+04 -1.015077038155332230e+04 -1.124396855492391296e+03
-1.787296639701468666e+04 -1.014588381790434505e+04 -1.120377468402934937e+03
-1.786041920452775594e+04 -1.014423517359415928e+04 -1.125816148542814517e+03
-1.785907831982492644e+04 -1.013856346551022943e+04 -1.120863152982957217e+03
-1.785713003218957965e+04 -1.013896698014098365e+04 -1.127442397040846117e+03
-1.785711034324603679e+04 -1.014349499749898132e+04 -1.127611001216911973e+03
-1.784739230554525420e+04 -1.014341131808902355e+04 -1.134252458625846884e+03
-1.784154395326992380e+04 -1.014763437488117233e+04 -1.131233695110668123e+03
-1.786659623530000681e+04 -1.015244896044750931e+04 -1.124275578098668120e+03
-1.787418835423985001e+04 -1.014771500114070295e+04 -1.126622346058903076e+03
-1.787010110007365802e+04 -1.014106440995777666e+04 -1.128124640750549588e+03
-1.785241593061128515e+04 -1.014652359511961549e+04 -1.133270284839334181e+03
-1.787552433245605789e+04 -1.014267903189914068e+04 -1.133008217053805765e+03
-1.783002910605657962e+04 -1.014886764227170170e+04 -1.122089218752633769e+03
-1.781086722593463855e+04 -1.015131499390116005e+04 -1.121013196565298585e+03
-1.782270458585751840e+04 -1.015192093588559692e+04 -1.122375647494365239e+03
-1.781976939004140149e+04 -1.015279261520490218e+04 -1.133506979160430546e+03
-1.782312686212741392e+04 -1.015137122606335834e+04 -1.129209191864338209e+03
-1.782211978651395475e+04 -1.014066269968052802e+04 -1.121959853513607413e+03
-1.779563565172617382e+04 -1.015268811159959296e+04 -1.122555528640527427e+03
-1.780766005863040846e+04 -1.014097961614051565e+04 -1.119118273398372367e+03
-1.780328665166875726e+04 -1.013017618752377894e+04 -1.120232616261262592e+03
-1.780120867611681024e+04 -1.013740435042110221e+04 -1.126464409928829355e+03
-1.781478759528254159e+04 -1.014322061256197412e+04 -1.127033161846454277e+03
-1.778857481012414792e+04 -1.014804424011902302e+04 -1.129225791147023301e+03
-1.773208194201602964e+04 -1.014682595608595329e+04 -1.130071069552987410e+03
-1.771388330213990412e+04 -1.014772187937982380e+04 -1.130896330860239686e+03
-1.771264947772883170e+04 -1.015069897055023284e+04 -1.129974329960250998e+03
-1.768740194232883005e+04 -1.014833438347712945e+04 -1.130870624251771915e+03
-1.772389332014663159e+04 -1.014696799852125696e+04 -1.129747363314696486e+03
-1.771241872498534212e+04 -1.013806845032217097e+04 -1.120302860937851619e+03
